Orthogroup	CGC2.softMasked.braker.longest.protein	N2.WBonly.WS283.PConly.prot	c_briggsae.PRJNA10731.WS280.protein_coding.longest.prot	c_briggsae.QX1410_20250929.csq.longest.protein
OG0019519			Transcript_CBG23967.1	
OG0019520		Transcript_C44B12.8.1		
OG0019521		Transcript_F35C12.2b.1		
OG0019522	g8561.t1			
OG0019523		Transcript_C53A5.4.1		
OG0019524		Transcript_Y53F4B.17.1		
OG0019525		Transcript_ZK697.12.1		
OG0019526				transcript_QX1410.31035.1
OG0019527		Transcript_F44G3.9.1		
OG0019528		Transcript_F15A4.9.1		
OG0019529				transcript_QX1410.8984.1
OG0019530			Transcript_CBG19857.1	
OG0019531		Transcript_JC8.3c.1		
OG0019532		Transcript_F13E9.15.1		
OG0019533	g12683.t1			
OG0019534		Transcript_T28F3.1b.1		
OG0019535		Transcript_F08F3.2b.1		
OG0019536				transcript_QX1410.964.1
OG0019537				transcript_QX1410.10065.1
OG0019538	g2521.t1			
OG0019539				transcript_QX1410.24817.2
OG0019540		Transcript_Y50D4B.1d.1		
OG0019541		Transcript_F18E3.6.1		
OG0019542		Transcript_F57C12.5b.2		
OG0019543		Transcript_F28F5.4.1		
OG0019544				transcript_QX1410.23213.1
OG0019545		Transcript_Y71G12A.5.1		
OG0019546		Transcript_C03B1.1.1		
OG0019547				transcript_QX1410.22699.1
OG0019548		Transcript_K08B12.5d.1		
OG0019549		Transcript_T16G1.4.1		
OG0019550		Transcript_F33G12.6b.1		
OG0019551		Transcript_W09G12.6.1		
OG0019552				transcript_QX1410.41799.1
OG0019553		Transcript_ZK1248.17.1		
OG0019554		Transcript_T24D5.4.1		
OG0019555				transcript_QX1410.16621.1
OG0019556		Transcript_F35C5.3.1		
OG0019557	g5883.t1			
OG0019558				transcript_QX1410.18785.1
OG0019559		Transcript_ZK829.5.1		
OG0019560		Transcript_PDB1.1c.1		
OG0019561				transcript_QX1410.7818.1
OG0019562		Transcript_Y43F4A.4.1		
OG0019563		Transcript_Y57G11C.38b.1		
OG0019564				transcript_QX1410.12667.1
OG0019565		Transcript_F01D4.6d.1		
OG0019566		Transcript_Y38E10A.16.1		
OG0019567	g7615.t1			
OG0019568				transcript_QX1410.30263.1
OG0019569		Transcript_T04C9.2.1		
OG0019570		Transcript_T24C2.3.1		
OG0019571				transcript_QX1410.36210.1
OG0019572		Transcript_Y41D4B.19c.1		
OG0019573	g18860.t1			
OG0019574		Transcript_R08C7.1.1		
OG0019575		Transcript_K10F12.7.1		
OG0019576		Transcript_F44C8.8a.1		
OG0019577				transcript_QX1410.37722.1
OG0019578		Transcript_F23B12.4c.1		
OG0019579				transcript_QX1410.26673.1
OG0019580		Transcript_Y41G9A.17.1		
OG0019581		Transcript_Y62E10A.3.1		
OG0019582			Transcript_CBG08849.1	
OG0019583	g6704.t1			
OG0019584		Transcript_B0334.20.1		
OG0019585	g13180.t1			
OG0019586	g8473.t1			
OG0019587		Transcript_ZC455.9.1		
OG0019588			Transcript_CBG27756.1	
OG0019589	g16484.t1			
OG0019590	g12432.t1			
OG0019591			Transcript_CBG10530.1	
OG0019592	g8177.t1			
OG0019593				transcript_QX1410.33083.1
OG0019594		Transcript_H32C10.1c.1		
OG0019595	g8594.t1			
OG0019596			Transcript_CBG10336.1	
OG0019597				transcript_QX1410.41291.1
OG0019598		Transcript_F37C4.1.1		
OG0019599		Transcript_F37F2.3.1		
OG0019600				transcript_QX1410.40351.1
OG0019601	g10131.t1			
OG0019602			Transcript_CBG30781.1	
OG0019603	g19805.t1			
OG0019604		Transcript_Y7A5A.7.1		
OG0019605		Transcript_F56H6.2.1		
OG0019606		Transcript_Y71F9AL.6.1		
OG0019607		Transcript_C49C3.15.1		
OG0019608			Transcript_CBG29994.1	
OG0019609			Transcript_CBG29804.1	
OG0019610		Transcript_Y17G7A.1.1		
OG0019611	g14184.t1			
OG0019612		Transcript_F41E7.5.1		
OG0019613		Transcript_C06A6.7.1		
OG0019614		Transcript_F54H12.2.1		
OG0019615		Transcript_C49D10.8.1		
OG0019616			Transcript_CBG30730.1	
OG0019617				transcript_QX1410.37443.1
OG0019618			Transcript_CBG30610.1	
OG0019619	g5548.t1			
OG0019620			Transcript_CBG30473.1	
OG0019621	g18612.t1			
OG0019622				transcript_QX1410.16483.1
OG0019623				transcript_QX1410.29908.1
OG0019624				transcript_QX1410.10506.1
OG0019625			Transcript_CBG26290.1	
OG0019626		Transcript_F52E1.13b.1		
OG0019627		Transcript_ZK697.8.1		
OG0019628		Transcript_T19B10.12.1		
OG0019629	g13532.t1			
OG0019630		Transcript_F52G3.7.1		
OG0019631			Transcript_CBG25422.1	
OG0019632		Transcript_K12B6.1.1		
OG0019633		Transcript_F41E6.10.1		
