1	5032	7842	12878	5032	5037	99.05	15540809	15585124	I	I
1	5032	33244	28199	5032	5046	99.66	15540809	19997254	I	V
1	5032	19994178	19989142	5032	5037	99.84	15540809	19997254	I	V
5032	11307	13680	19850	6276	6171	97.52	15540809	15585124	I	I
5032	15801	27361	16595	10770	10767	99.83	15540809	19997254	I	V
5032	15754	19988304	19977586	10723	10719	99.85	15540809	19997254	I	V
11307	15750	20072	24515	4444	4444	99.73	15540809	15585124	I	I
15888	17972	66420	64339	2085	2082	99.14	15540809	14818584	I	III
15888	17972	14788315	14790396	2085	2082	99.14	15540809	14818584	I	III
16144	17972	15488932	15490757	1829	1826	99.34	15540809	15585124	I	I
18569	22390	15492751	15488932	3822	3820	99.35	15540809	15585124	I	I
18569	28643	62346	72432	10075	10087	99.24	15540809	14818584	I	III
19378	28645	14791580	14782290	9268	9291	99.27	15540809	14818584	I	III
22390	28651	15487680	15481392	6262	6289	99.08	15540809	15585124	I	I
29284	30542	1810214	1808956	1259	1259	99.76	15540809	22536999	I	X
29286	30543	1856979	1858236	1258	1258	99.92	15540809	22536999	I	X
29287	30542	11007071	11005816	1256	1256	99.84	15540809	16696426	I	II
29287	30543	16882083	16880827	1257	1257	99.92	15540809	17304409	I	IV
29287	30543	8024481	8023225	1257	1257	99.76	15540809	19997254	I	V
29287	30543	19759027	19757771	1257	1257	99.84	15540809	22536999	I	X
29289	30546	1523762	1525019	1258	1258	99.84	15540809	19997254	I	V
33381	34820	25967	24534	1440	1434	91.73	15540809	15585124	I	I
33381	34996	14773324	14771846	1616	1479	83.74	15540809	14818584	I	III
33381	35275	11065	9176	1895	1890	90.69	15540809	19997254	I	V
33998	35297	75565	76814	1300	1250	88.11	15540809	14818584	I	III
34003	35275	33134	34394	1273	1261	92.11	15540809	15585124	I	I
34003	35275	16615335	16614074	1273	1262	90.06	15540809	16696426	I	II
34003	35275	103624	104867	1273	1244	89.77	15540809	17304409	I	IV
34003	35275	8173	6927	1273	1247	88.97	15540809	19997254	I	V
34003	35275	15644	14383	1273	1262	89.98	15540809	19997254	I	V
34003	35275	53518	54780	1273	1263	89.84	15540809	22536999	I	X
34003	35275	55740	57002	1273	1263	89.84	15540809	22536999	I	X
34003	35275	60175	61435	1273	1261	89.58	15540809	22536999	I	X
34003	35275	71113	72373	1273	1261	89.58	15540809	22536999	I	X
34003	35275	93636	94895	1273	1260	89.36	15540809	22536999	I	X
34003	35275	104361	105621	1273	1261	89.83	15540809	22536999	I	X
34003	35275	112435	113697	1273	1263	89.84	15540809	22536999	I	X
34003	35275	114655	115916	1273	1262	89.76	15540809	22536999	I	X
34003	35272	22391535	22390279	1270	1257	89.94	15540809	22536999	I	X
34023	35275	73384	74626	1253	1243	93.67	15540809	14818584	I	III
34041	35275	27453	28674	1235	1222	89.83	15540809	15585124	I	I
34041	35275	16601800	16600577	1235	1224	89.84	15540809	16696426	I	II
34041	35275	16613075	16611853	1235	1223	89.83	15540809	16696426	I	II
34041	35275	13350	12128	1235	1223	89.75	15540809	19997254	I	V
34041	35275	49075	50300	1235	1226	89.77	15540809	22536999	I	X
34041	35275	51338	52560	1235	1223	89.91	15540809	22536999	I	X
34041	35275	57970	59192	1235	1223	89.83	15540809	22536999	I	X
34041	35275	62485	63709	1235	1225	89.84	15540809	22536999	I	X
34041	35275	68908	70130	1235	1223	89.83	15540809	22536999	I	X
34041	35275	79122	80345	1235	1224	89.76	15540809	22536999	I	X
34041	35275	85544	86766	1235	1223	89.76	15540809	22536999	I	X
34041	35275	95858	97079	1235	1222	89.75	15540809	22536999	I	X
34041	35275	98150	99370	1235	1221	89.67	15540809	22536999	I	X
35267	36370	17296545	17297618	1104	1074	89.12	15540809	17304409	I	IV
38196	39453	1525019	1523762	1258	1258	99.84	15540809	19997254	I	V
38200	39458	1808956	1810214	1259	1259	99.76	15540809	22536999	I	X
39453	40458	15559684	15558643	1006	1042	92.91	15540809	15585124	I	I
39453	40458	37166	38207	1006	1042	92.91	15540809	16696426	I	II
39453	40458	17259	18300	1006	1042	92.91	15540809	17304409	I	IV
39453	40458	45312	46353	1006	1042	92.91	15540809	17304409	I	IV
39453	40458	71837	72878	1006	1042	92.91	15540809	17304409	I	IV
39453	40458	44769	43728	1006	1042	92.91	15540809	19997254	I	V
40697	41965	15504482	15503212	1269	1271	93.80	15540809	15585124	I	I
40697	41965	15510256	15508988	1269	1269	93.95	15540809	15585124	I	I
40697	41965	15519582	15518310	1269	1273	93.65	15540809	15585124	I	I
40697	41965	15537624	15536353	1269	1272	93.80	15540809	15585124	I	I
40697	41965	16928	18196	1269	1269	93.72	15540809	16696426	I	II
40697	41965	52758	54028	1269	1271	93.72	15540809	16696426	I	II
40697	41965	59060	60332	1269	1273	93.57	15540809	16696426	I	II
40697	41965	65076	66348	1269	1273	93.89	15540809	16696426	I	II
40697	41965	72820	74089	1269	1270	93.87	15540809	16696426	I	II
40697	41965	16651818	16650548	1269	1271	93.57	15540809	16696426	I	II
40697	41965	16661410	16660140	1269	1271	93.72	15540809	16696426	I	II
40697	41965	16682113	16680845	1269	1269	93.95	15540809	16696426	I	II
40697	41965	16687889	16686619	1269	1271	93.80	15540809	16696426	I	II
40697	41965	4851	6123	1269	1273	93.50	15540809	14818584	I	III
40697	41965	16145	17414	1269	1270	93.80	15540809	14818584	I	III
40697	41965	28442	29711	1269	1270	93.95	15540809	14818584	I	III
40697	41965	51853	53122	1269	1270	93.87	15540809	14818584	I	III
40697	41965	57705	58973	1269	1269	93.87	15540809	14818584	I	III
40697	41965	14800636	14799367	1269	1270	93.79	15540809	14818584	I	III
