1	9640342	1	9640342	9640342	9640342	100.00	15540809	15540809	I	I
15888	17972	22642	20562	2085	2081	99.66	15540809	15540809	I	I
15888	17290	16579834	16578435	1403	1400	99.79	15540809	16595099	I	II
15888	17972	36829	34747	2085	2083	99.76	15540809	17080301	I	IV
18984	23027	14784053	14780015	4044	4039	99.18	15540809	14810976	I	III
18984	23027	14791637	14787599	4044	4039	99.14	15540809	14810976	I	III
18984	23027	14799218	14795179	4044	4040	99.21	15540809	14810976	I	III
18984	23027	14806804	14802761	4044	4044	99.21	15540809	14810976	I	III
20562	22642	17972	15888	2081	2085	99.66	15540809	15540809	I	I
20594	23027	16578433	16575999	2434	2435	98.69	15540809	16595099	I	II
28725	33380	40017	35364	4656	4654	99.87	15540809	15540809	I	I
29285	30542	15284288	15283031	1258	1258	99.76	15540809	22220885	I	X
29286	30542	6091958	6090702	1257	1257	99.76	15540809	14810976	I	III
29286	30542	9317395	9316139	1257	1257	100.00	15540809	14810976	I	III
29286	30542	7313317	7312061	1257	1257	100.00	15540809	19933398	I	V
29286	30542	12118982	12117726	1257	1257	99.76	15540809	22220885	I	X
29287	30542	15456022	15454767	1256	1256	99.84	15540809	16595099	I	II
29287	30542	13730850	13729595	1256	1256	99.76	15540809	22220885	I	X
33983	35275	16574401	16573109	1293	1293	98.22	15540809	16595099	I	II
33998	35275	5217861	5216632	1278	1230	89.01	15540809	19933398	I	V
34009	35275	14778463	14777208	1267	1256	97.08	15540809	14810976	I	III
34013	35275	5221265	5220041	1263	1225	87.75	15540809	19933398	I	V
35267	36370	44784	43678	1104	1107	99.19	15540809	15540809	I	I
35267	36370	48878	47772	1104	1107	99.19	15540809	15540809	I	I
35364	40017	33380	28725	4654	4656	99.87	15540809	15540809	I	I
38197	39453	7769215	7767959	1257	1257	100.00	15540809	15540809	I	I
38199	39453	4585301	4584047	1255	1255	100.00	15540809	17080301	I	IV
38199	39453	6229054	6227800	1255	1255	100.00	15540809	19933398	I	V
44776	46107	14785383	14784051	1332	1333	96.48	15540809	14810976	I	III
48870	50152	14785383	14784099	1283	1285	91.46	15540809	14810976	I	III
48870	50152	14792966	14791683	1283	1284	91.53	15540809	14810976	I	III
48870	50152	14800548	14799264	1283	1285	91.30	15540809	14810976	I	III
48870	50152	14808133	14806850	1283	1284	91.45	15540809	14810976	I	III
50291	52564	5218812	5216626	2274	2187	89.17	15540809	19933398	I	V
50313	52564	16575372	16573103	2252	2270	93.48	15540809	16595099	I	II
50948	52561	5221591	5220038	1614	1554	88.63	15540809	19933398	I	V
51323	52566	14778459	14777200	1244	1260	94.13	15540809	14810976	I	III
51353	52564	16583986	16582811	1212	1176	89.94	15540809	16595099	I	II
51474	52561	5219842	5218779	1088	1064	90.46	15540809	19933398	I	V
168050	169689	12383363	12381715	1640	1649	93.31	15540809	14810976	I	III
168230	169459	620606	619378	1230	1229	93.00	15540809	17080301	I	IV
190714	191738	5760644	5759621	1025	1024	97.95	15540809	16595099	I	II
190714	191738	9702160	9701139	1025	1022	98.44	15540809	14810976	I	III
190714	191724	5574285	5573275	1011	1011	97.53	15540809	17080301	I	IV
236694	238316	12496428	12494807	1623	1622	99.75	15540809	22220885	I	X
262575	266815	14748388	14744304	4241	4085	92.53	15540809	16595099	I	II
262575	267523	14753306	14748463	4949	4844	93.21	15540809	16595099	I	II
262575	264751	5333154	5330984	2177	2171	97.75	15540809	19933398	I	V
262575	267518	18491390	18486531	4944	4860	93.45	15540809	19933398	I	V
262577	267542	14764202	14759231	4966	4972	92.11	15540809	16595099	I	II
263793	267523	18670922	18667193	3731	3730	94.37	15540809	19933398	I	V
264855	266483	18095088	18093464	1629	1625	92.52	15540809	19933398	I	V
264892	267445	15610922	15608377	2554	2546	93.19	15540809	16595099	I	II
265485	267523	15610913	15608883	2039	2031	92.84	15540809	16595099	I	II
266433	267523	11942035	11940948	1091	1088	95.69	15540809	14810976	I	III
297468	298790	2348979	2347640	1323	1340	95.46	15540809	15540809	I	I
297468	298790	13130175	13128841	1323	1335	94.84	15540809	17080301	I	IV
297469	298851	345263	343841	1383	1423	95.99	15540809	15540809	I	I
297469	298845	3718546	3717176	1377	1371	95.23	15540809	15540809	I	I
297469	298790	13061446	13060118	1322	1329	94.47	15540809	17080301	I	IV
297470	298537	9525549	9524487	1068	1063	94.91	15540809	16595099	I	II
343841	345263	298851	297469	1423	1383	95.99	15540809	15540809	I	I
343902	345264	12830858	12829513	1363	1346	91.09	15540809	15540809	I	I
428220	429245	11806508	11805544	1026	965	91.36	15540809	15540809	I	I
428222	429244	16109003	16107985	1023	1019	95.13	15540809	19933398	I	V
493135	495075	951481	949549	1941	1933	96.50	15540809	22220885	I	X
493423	495171	20960857	20959111	1749	1747	98.23	15540809	22220885	I	X
493942	495169	10806697	10805461	1228	1237	95.55	15540809	15540809	I	I
493956	495186	11636232	11635005	1231	1228	98.05	15540809	22220885	I	X
552152	553573	1471243	1469821	1422	1423	99.72	15540809	14810976	I	III
552156	553684	2474712	2473188	1529	1525	99.41	15540809	16595099	I	II
552156	553686	2474960	2473434	1531	1527	99.61	15540809	16595099	I	II
552156	553686	2475168	2473639	1531	1530	99.74	15540809	16595099	I	II
552156	553565	1471230	1469821	1410	1410	99.86	15540809	14810976	I	III
552158	553686	2475366	2473839	1529	1528	99.74	15540809	16595099	I	II
552212	553686	2476625	2475150	1475	1476	99.26	15540809	16595099	I	II
612558	615487	655761	652832	2930	2930	99.80	15540809	15540809	I	I
636368	637418	15278882	15277830	1051	1053	93.17	15540809	16595099	I	II
643816	647707	12588266	12584413	3892	3854	89.03	15540809	15540809	I	I
644531	647395	1880759	1877901	2865	2859	90.56	15540809	16595099	I	II
645600	647395	1829751	1827958	1796	1794	93.56	15540809	16595099	I	II
645912	647403	3498733	3497243	1492	1491	92.84	15540809	19933398	I	V
646311	647401	12588266	12587176	1091	1091	92.76	15540809	15540809	I	I
652832	655761	615487	612558	2930	2930	99.80	15540809	15540809	I	I
684675	686157	14106682	14105103	1483	1580	91.97	15540809	16595099	I	II
684676	685756	8341153	8340073	1081	1081	94.92	15540809	16595099	I	II
718485	721681	14666892	14663725	3197	3168	86.64	15540809	16595099	I	II
718485	721684	3153248	3150052	3200	3197	88.26	15540809	14810976	I	III
718485	721267	15150877	15148102	2783	2776	89.08	15540809	17080301	I	IV
718485	721665	15152758	15149563	3181	3196	88.66	15540809	17080301	I	IV
718485	721684	15155679	15152489	3200	3191	88.48	15540809	17080301	I	IV
718485	721684	16070392	16067242	3200	3151	90.64	15540809	17080301	I	IV
718485	721684	16076051	16072868	3200	3184	91.44	15540809	17080301	I	IV
718488	720684	2654862	2652657	2197	2206	90.39	15540809	14810976	I	III
718927	721684	18389619	18386873	2758	2747	86.52	15540809	19933398	I	V
719483	720495	19122818	19121804	1013	1015	91.92	15540809	19933398	I	V
719533	721684	15156503	15154370	2152	2134	87.98	15540809	17080301	I	IV
719674	721684	16081830	16079850	2011	1981	88.69	15540809	17080301	I	IV
768264	770116	12064047	12062187	1853	1861	85.19	15540809	15540809	I	I
799045	800060	719819	718804	1016	1016	92.81	15540809	15540809	I	I
799045	800059	1106633	1105607	1015	1027	92.31	15540809	15540809	I	I
799045	800060	13059772	13058757	1016	1016	93.50	15540809	16595099	I	II
799045	800060	13061236	13060221	1016	1016	93.50	15540809	16595099	I	II
852843	854632	1803890	1802111	1790	1780	97.55	15540809	19933398	I	V
855151	860201	1800077	1795027	5051	5051	99.15	15540809	19933398	I	V
921396	922651	8420319	8419058	1256	1262	99.21	15540809	15540809	I	I
921397	922650	9353492	9352239	1254	1254	100.00	15540809	15540809	I	I
921397	922652	2957535	2956280	1256	1256	99.92	15540809	19933398	I	V
921397	922655	15995622	15994368	1259	1255	99.44	15540809	19933398	I	V
956336	957504	1001650	1000454	1169	1197	94.76	15540809	15540809	I	I
959309	964062	991825	987067	4754	4759	98.19	15540809	15540809	I	I
962384	963972	1891827	1890242	1589	1586	80.15	15540809	15540809	I	I
987067	991825	964062	959309	4759	4754	98.19	15540809	15540809	I	I
991824	992946	12398153	12397001	1123	1153	93.47	15540809	17080301	I	IV
991864	993147	7164352	7163037	1284	1316	90.69	15540809	15540809	I	I
992100	993303	2926116	2924904	1204	1213	93.83	15540809	16595099	I	II
992104	993302	3850969	3849762	1199	1208	93.71	15540809	19933398	I	V
1000454	1001650	957504	956336	1197	1169	94.76	15540809	15540809	I	I
1027902	1029666	1029917	1028145	1765	1773	87.75	15540809	16595099	I	II
1027911	1029938	3152022	3149994	2028	2029	88.65	15540809	14810976	I	III
1027911	1029938	16657251	16655213	2028	2039	90.39	15540809	19933398	I	V
1027966	1029379	1029540	1028144	1414	1397	88.69	15540809	16595099	I	II
1050849	1053892	16817075	16814070	3044	3006	88.05	15540809	19933398	I	V
1094388	1096158	1099902	1098133	1771	1770	99.49	15540809	15540809	I	I
1098133	1099902	1096158	1094388	1770	1771	99.49	15540809	15540809	I	I
1105045	1106052	1521399	1520419	1008	981	87.08	15540809	15540809	I	I
1105045	1106860	1523183	1521373	1816	1811	88.25	15540809	15540809	I	I
1105045	1106860	15153809	15151998	1816	1812	89.40	15540809	17080301	I	IV
1105045	1106860	18425147	18423345	1816	1803	89.28	15540809	19933398	I	V
1105047	1106860	18423937	18422113	1814	1825	89.20	15540809	19933398	I	V
1105269	1106850	14538640	14537077	1582	1564	90.27	15540809	16595099	I	II
1105607	1106633	800059	799045	1027	1015	92.31	15540809	15540809	I	I
1229065	1230451	14668287	14666905	1387	1383	93.19	15540809	16595099	I	II
1234517	1235755	14661324	14660091	1239	1234	91.85	15540809	16595099	I	II
1234517	1235755	3154693	3153456	1239	1238	94.75	15540809	14810976	I	III
1234521	1235747	14673606	14672348	1227	1259	91.66	15540809	16595099	I	II
1234521	1235755	16653407	16652174	1235	1234	94.66	15540809	19933398	I	V
1234526	1235691	16597930	16596755	1166	1176	92.87	15540809	19933398	I	V
1234527	1235616	16649704	16648617	1090	1088	95.96	15540809	19933398	I	V
1234578	1235755	16580648	16579472	1178	1177	97.37	15540809	17080301	I	IV
1249226	1250407	12067493	12066325	1182	1169	96.38	15540809	14810976	I	III
1249226	1250407	7361142	7359973	1182	1170	96.88	15540809	17080301	I	IV
1249245	1250407	10266530	10265383	1163	1148	96.58	15540809	14810976	I	III
1305045	1306681	2942332	2940706	1637	1627	93.84	15540809	14810976	I	III
1305280	1307252	13496568	13494596	1973	1973	92.50	15540809	17080301	I	IV
1305716	1309525	13498338	13494455	3810	3884	91.62	15540809	16595099	I	II
1305724	1308467	13501291	13498519	2744	2773	92.91	15540809	16595099	I	II
1307299	1308617	16133550	16132238	1319	1313	96.06	15540809	19933398	I	V
1308703	1310645	13496568	13494638	1943	1931	91.71	15540809	17080301	I	IV
1309578	1310719	18670922	18669792	1142	1131	90.46	15540809	19933398	I	V
1341964	1343050	7020225	7019151	1087	1075	93.02	15540809	17080301	I	IV
1341965	1343054	8343510	8342418	1090	1093	94.34	15540809	16595099	I	II
1341967	1343060	21329813	21328737	1094	1077	92.79	15540809	22220885	I	X
1341969	1343057	10300455	10299371	1089	1085	93.41	15540809	17080301	I	IV
1342030	1343058	9299373	9298348	1029	1026	92.41	15540809	14810976	I	III
1350923	1352002	1052882	1051797	1080	1086	88.25	15540809	15540809	I	I
1350991	1351995	1053885	1052863	1005	1023	89.17	15540809	15540809	I	I
1481291	1482306	1424611	1423599	1016	1013	99.41	15540809	14810976	I	III
1481291	1482307	13879265	13878248	1017	1018	99.51	15540809	14810976	I	III
1481291	1482307	13879776	13878761	1017	1016	99.51	15540809	14810976	I	III
1481291	1482305	2688967	2687952	1015	1016	95.89	15540809	19933398	I	V
1506459	1509877	14787018	14783577	3419	3442	89.72	15540809	16595099	I	II
1506742	1508916	1670784	1668513	2175	2272	90.45	15540809	16595099	I	II
1508792	1509877	13454372	13453280	1086	1093	93.51	15540809	17080301	I	IV
1520407	1533545	14735234	14722323	13139	12912	91.06	15540809	16595099	I	II
1521182	1522808	2942332	2940706	1627	1627	93.31	15540809	14810976	I	III
1523420	1524448	15142297	15141269	1029	1029	91.64	15540809	16595099	I	II
1524475	1527847	15133327	15129982	3373	3346	91.21	15540809	16595099	I	II
1525196	1530049	17458923	17454083	4854	4841	90.45	15540809	19933398	I	V
1525654	1526983	16999326	16997996	1330	1331	93.54	15540809	19933398	I	V
1526678	1528414	2637135	2635400	1737	1736	94.36	15540809	16595099	I	II
1531046	1533543	647395	644909	2498	2487	88.75	15540809	15540809	I	I
1531350	1533416	637418	635338	2067	2081	90.25	15540809	15540809	I	I
1531516	1533543	647390	645354	2028	2037	90.39	15540809	15540809	I	I
1531694	1533543	637418	635564	1850	1855	90.57	15540809	15540809	I	I
1531817	1533370	622438	620886	1554	1553	90.80	15540809	15540809	I	I
1532174	1533416	625135	623908	1243	1228	89.96	15540809	15540809	I	I
1532174	1533416	630973	629746	1243	1228	89.96	15540809	15540809	I	I
1532198	1533416	626897	625678	1219	1220	90.18	15540809	15540809	I	I
1532198	1533416	629155	627936	1219	1220	90.18	15540809	15540809	I	I
1532390	1533543	647395	646242	1154	1154	90.49	15540809	15540809	I	I
1532534	1533543	625135	624134	1010	1002	90.32	15540809	15540809	I	I
1532534	1533543	630973	629972	1010	1002	90.32	15540809	15540809	I	I
1532534	1533543	637418	636417	1010	1002	90.32	15540809	15540809	I	I
1586780	1588040	5200230	5198970	1261	1261	99.76	15540809	16595099	I	II
1586784	1588040	299278	298022	1257	1257	99.76	15540809	14810976	I	III
1586784	1588040	4935543	4934287	1257	1257	99.68	15540809	14810976	I	III
1586784	1588040	8237994	8236738	1257	1257	99.76	15540809	17080301	I	IV
1586786	1588042	11841213	11839957	1257	1257	100.00	15540809	19933398	I	V
1725638	1726772	14228327	14227304	1135	1024	75.49	15540809	16595099	I	II
1729110	1730343	14225982	14224758	1234	1225	84.10	15540809	16595099	I	II
1745072	1746689	665621	664013	1618	1609	98.58	15540809	16595099	I	II
1745072	1746690	16225378	16223770	1619	1609	97.78	15540809	19933398	I	V
1901025	1902215	1902215	1901025	1191	1191	95.07	15540809	15540809	I	I
2007538	2008816	2008816	2007538	1279	1279	82.42	15540809	15540809	I	I
2035148	2037008	1670796	1668933	1861	1864	92.27	15540809	16595099	I	II
2035229	2036333	14637530	14636433	1105	1098	92.13	15540809	17080301	I	IV
2047595	2049580	6314728	6312786	1986	1943	89.71	15540809	16595099	I	II
2047635	2049621	19402586	19400702	1987	1885	89.11	15540809	22220885	I	X
2047735	2049282	13677203	13675772	1548	1432	87.20	15540809	22220885	I	X
2192690	2193998	2195630	2194310	1309	1321	96.46	15540809	15540809	I	I
2194310	2195630	2193998	2192690	1321	1309	96.46	15540809	15540809	I	I
2244503	2245543	2269901	2268861	1041	1041	99.71	15540809	15540809	I	I
2264106	2265495	13325678	13324300	1390	1379	92.67	15540809	17080301	I	IV
2267933	2269903	5746551	5744613	1971	1939	93.73	15540809	19933398	I	V
2267935	2269901	4784061	4782079	1967	1983	95.63	15540809	16595099	I	II
2267935	2269901	12812788	12810819	1967	1970	94.68	15540809	14810976	I	III
2267935	2269901	880500	878527	1967	1974	95.03	15540809	17080301	I	IV
2268754	2269901	15238185	15237039	1148	1147	96.17	15540809	16595099	I	II
