1	58890	14577432	14636327	58890	58896	99.97	58890	16508655	scaffold_7	scaffold_4
6925	11564	11974114	11969475	4640	4640	93.04	58890	15455657	scaffold_7	scaffold_5
6926	8409	18378860	18377377	1484	1484	91.99	58890	22424347	scaffold_7	scaffold_1
6926	9981	20159258	20162316	3056	3059	87.24	58890	22424347	scaffold_7	scaffold_1
6926	11770	2345958	2341050	4845	4909	93.97	58890	17393183	scaffold_7	scaffold_3
6926	12418	2346614	2341050	5493	5565	93.80	58890	17393183	scaffold_7	scaffold_3
6926	11204	12902725	12898455	4279	4271	90.47	58890	16508655	scaffold_7	scaffold_4
6926	15716	12907229	12898455	8791	8775	90.37	58890	16508655	scaffold_7	scaffold_4
6926	12992	14333880	14339942	6067	6063	92.20	58890	16508655	scaffold_7	scaffold_4
6926	11328	14335544	14339942	4403	4399	91.85	58890	16508655	scaffold_7	scaffold_4
6926	11684	14369141	14373912	4759	4772	91.41	58890	16508655	scaffold_7	scaffold_4
6926	11169	11971881	11967630	4244	4252	92.54	58890	15455657	scaffold_7	scaffold_5
6926	17144	10028187	10038381	10219	10195	92.48	58890	14866675	scaffold_7	scaffold_6
6926	17144	10042211	10052469	10219	10259	91.95	58890	14866675	scaffold_7	scaffold_6
6926	13224	10055627	10061973	6299	6347	92.59	58890	14866675	scaffold_7	scaffold_6
6926	17381	11389865	11400346	10456	10482	89.81	58890	14866675	scaffold_7	scaffold_6
6931	11321	12907584	12903202	4391	4383	90.80	58890	16508655	scaffold_7	scaffold_4
6934	17144	10008964	10019198	10211	10235	91.61	58890	14866675	scaffold_7	scaffold_6
6936	8734	19780238	19778448	1799	1791	85.02	58890	22424347	scaffold_7	scaffold_1
6936	17379	13416168	13426597	10444	10430	87.80	58890	16508655	scaffold_7	scaffold_4
6936	16178	13423939	13433137	9243	9199	87.37	58890	16508655	scaffold_7	scaffold_4
6936	16256	13428820	13438113	9321	9294	86.47	58890	16508655	scaffold_7	scaffold_4
6936	9556	14371448	14374072	2621	2625	92.08	58890	16508655	scaffold_7	scaffold_4
6936	12219	14412230	14406877	5284	5354	93.41	58890	16508655	scaffold_7	scaffold_4
6936	13959	10014414	10021397	7024	6984	91.93	58890	14866675	scaffold_7	scaffold_6
6936	15714	10048949	10057727	8779	8779	92.44	58890	14866675	scaffold_7	scaffold_6
6936	8168	10693591	10692360	1233	1232	94.49	58890	14866675	scaffold_7	scaffold_6
6936	15009	11396333	11404520	8074	8188	89.71	58890	14866675	scaffold_7	scaffold_6
6937	17144	10035398	10045621	10208	10224	92.22	58890	14866675	scaffold_7	scaffold_6
6939	12411	2040029	2034575	5473	5455	87.16	58890	16508655	scaffold_7	scaffold_4
7062	16874	11976721	11967061	9813	9661	91.52	58890	15455657	scaffold_7	scaffold_5
7129	8744	10693973	10692360	1616	1614	94.37	58890	14866675	scaffold_7	scaffold_6
7147	17339	13416124	13426273	10193	10150	87.85	58890	16508655	scaffold_7	scaffold_4
7157	17339	13416268	13426416	10183	10149	87.86	58890	16508655	scaffold_7	scaffold_4
7161	17367	13414467	13424678	10207	10212	87.17	58890	16508655	scaffold_7	scaffold_4
7180	17339	13415265	13425453	10160	10189	87.55	58890	16508655	scaffold_7	scaffold_4
7487	9106	12373643	12372026	1620	1618	90.07	58890	16508655	scaffold_7	scaffold_4
7838	17268	16865826	16856412	9431	9415	87.71	58890	20118444	scaffold_7	scaffold_2
8080	9522	3566617	3568059	1443	1443	90.03	58890	16508655	scaffold_7	scaffold_4
8103	9656	1137303	1138857	1554	1555	87.65	58890	16508655	scaffold_7	scaffold_4
8226	9634	884757	883349	1409	1409	92.83	58890	16508655	scaffold_7	scaffold_4
8236	10132	14155900	14157796	1897	1897	91.14	58890	16508655	scaffold_7	scaffold_4
8263	17381	14330721	14339842	9119	9122	92.33	58890	16508655	scaffold_7	scaffold_4
8474	9770	3622597	3621301	1297	1297	91.21	58890	16508655	scaffold_7	scaffold_4
8584	9903	3566617	3567936	1320	1320	90.16	58890	16508655	scaffold_7	scaffold_4
8783	11567	10004165	10006957	2785	2793	90.07	58890	14866675	scaffold_7	scaffold_6
